The usage of ZAI and ZHENGZAI in classical Chinese and modern Chinese,,,
Verbs,Time,ZAI,ZHENGZAI
瑟瑟发抖,modern Chinese（1920-2020）,1,0
瓦解,modern Chinese（1920-2020）,2,0
瓦解某些加拿大的海外市场,modern Chinese（1920-2020）,1,0
甜睡着,modern Chinese（1920-2020）,0,1
生产,modern Chinese（1920-2020）,4,3
生产一种小巧玲珑、活泼可爱的儿童自行车,modern Chinese（1920-2020）,0,1
生产冰毒,modern Chinese（1920-2020）,1,0
生产自己的欣赏对象,modern Chinese（1920-2020）,1,0
生产香料,modern Chinese（1920-2020）,1,0
生他的气,modern Chinese（1920-2020）,1,0
生四姑娘的气,modern Chinese（1920-2020）,0,1
生存,modern Chinese（1920-2020）,2,0
生孩子,modern Chinese（1920-2020）,1,0
生小猪,modern Chinese（1920-2020）,0,1
生很大的气,modern Chinese（1920-2020）,0,1
生我什么气,modern Chinese（1920-2020）,1,0
生我的气,modern Chinese（1920-2020）,3,0
生气,modern Chinese（1920-2020）,19,4
生活,modern Chinese（1920-2020）,3,1
生活着,modern Chinese（1920-2020）,2,0
生病,modern Chinese（1920-2020）,6,1
生着气,modern Chinese（1920-2020）,1,0
生着病,modern Chinese（1920-2020）,1,0
生自己气,modern Chinese（1920-2020）,1,0
生谁的气,modern Chinese（1920-2020）,1,1
生长,modern Chinese（1920-2020）,8,4
生长着,modern Chinese（1920-2020）,0,1
生长着新的肌肤,modern Chinese（1920-2020）,1,0
生长着熊熊的火焰,modern Chinese（1920-2020）,1,0
生闷气,modern Chinese（1920-2020）,2,0
"甦醒过
来",modern Chinese（1920-2020）,0,1
用,modern Chinese（1920-2020）,3,0
用2009年谷歌的各种技术去谈恋爱,modern Chinese（1920-2020）,1,0
用“一国营，二集体，倒霉也不去当个体”的标准选择职业,modern Chinese（1920-2020）,1,0
用“利普斯的功德无量的德译本《人性论》”,modern Chinese（1920-2020）,1,0
用“蚕网”“替蚕砂”,modern Chinese（1920-2020）,0,1
用「勿令再失」的老话来掩丑,modern Chinese（1920-2020）,1,0
用一串新名词活埋,modern Chinese（1920-2020）,1,0
用他们的卖身钱办这样杂志,modern Chinese（1920-2020）,1,0
用他们自己的眼睛来看问题,modern Chinese（1920-2020）,1,0
用他的铁签，恶狠狠地刺入一个装着饼类的坛子的封口去,modern Chinese（1920-2020）,0,1
用他自己的作品来推翻,modern Chinese（1920-2020）,1,0
用公款大量买书订报发给个人,modern Chinese（1920-2020）,1,0
用刀叉,modern Chinese（1920-2020）,1,0
用力,modern Chinese（1920-2020）,1,0
用力挣扎,modern Chinese（1920-2020）,1,0
用力要咳出它来,modern Chinese（1920-2020）,1,0
用劳动创造着自己的幸福,modern Chinese（1920-2020）,0,1
用北大西洋公约,modern Chinese（1920-2020）,1,0
用午餐,modern Chinese（1920-2020）,0,1
用古巴青年的鲜血偿还苏联的债务,modern Chinese（1920-2020）,0,1
用大木桩撞门,modern Chinese（1920-2020）,1,0
用她多年苦练的“无相神功”，来伤自己五脏六腑,modern Chinese（1920-2020）,1,0
用她的钱,modern Chinese（1920-2020）,1,0
用她破了皮肤的手，将线放在小小的木架上，缕成直而有条理的形式,modern Chinese（1920-2020）,0,1
用实际的行动证实它在日内瓦说过的话,modern Chinese（1920-2020）,1,0
用少妇扮少女、用晚春代早春,modern Chinese（1920-2020）,1,0
用尖头的竹筷拣“头眠”,modern Chinese（1920-2020）,0,1
用尽一切办法要英雄的越南人民屈服,modern Chinese（1920-2020）,1,0
用废电池换鲜花绿植,modern Chinese（1920-2020）,1,0
用心听,modern Chinese（1920-2020）,1,0
用心思,modern Chinese（1920-2020）,1,0
用心眼儿试探着杨军,modern Chinese（1920-2020）,1,0
用思,modern Chinese（1920-2020）,0,1
用拖拉机拉着大型农业机器垦、播种,modern Chinese（1920-2020）,0,1
用数字说明，谷歌的市场份额在迅速滑落,modern Chinese（1920-2020）,1,0
用施莱尔马赫翻译的《柏拉图全集》,modern Chinese（1920-2020）,1,0
用早餐,modern Chinese（1920-2020）,1,0
用更准确的能携带大量弹头的发射系统取代了较老的陆基导弹,modern Chinese（1920-2020）,0,1
用柳枝扎一个不大的花圈架,modern Chinese（1920-2020）,0,1
用电灯代替煤油灯,modern Chinese（1920-2020）,0,1
"用着全身精力拖挽
一艘搁浅在峡口滩上的巨轮",modern Chinese（1920-2020）,0,1
用自己的行动彰显着对于他人对于社会对于国家对于民族的责任与担当,modern Chinese（1920-2020）,1,0
用艾给你炙着,modern Chinese（1920-2020）,1,0
用茅草扎成长束,modern Chinese（1920-2020）,0,1
用虚伪的态度来对待这个毫无保留爱着他的人,modern Chinese（1920-2020）,1,0
用话套我,modern Chinese（1920-2020）,1,0
用谷歌的整合搜索查询信息,modern Chinese（1920-2020）,1,0
用这个词,modern Chinese（1920-2020）,1,0
用这样的词汇互相试探和鼓励,modern Chinese（1920-2020）,1,0
用银行卡,modern Chinese（1920-2020）,1,0
用音乐反对战争,modern Chinese（1920-2020）,1,0
用餐,modern Chinese（1920-2020）,0,1
用鲜血和愤怒的示威来抵抗美军在东京郊外扩大原子弹飞机机场的暴政,modern Chinese（1920-2020）,1,0
甩掉“雾都”帽子,modern Chinese（1920-2020）,0,1
申办博士点,modern Chinese（1920-2020）,0,1
申诉这次出发他被留下看病人的委屈,modern Chinese（1920-2020）,0,1
申请,modern Chinese（1920-2020）,0,1
申请一个科技部科技基础资源调查专项,modern Chinese（1920-2020）,0,1
申请一张张结婚需要的文件,modern Chinese（1920-2020）,1,0
申请孔子学院的奖学金,modern Chinese（1920-2020）,0,1
申请要走的,modern Chinese（1920-2020）,0,1
申遗,modern Chinese（1920-2020）,1,0
画,modern Chinese（1920-2020）,2,1
画“冻伤实验”,modern Chinese（1920-2020）,1,0
画“北京人”,modern Chinese（1920-2020）,0,1
画一个方形的圆圈,modern Chinese（1920-2020）,2,0
画什么,modern Chinese（1920-2020）,1,0
画图样,modern Chinese（1920-2020）,1,0
画最新最美的画图,modern Chinese（1920-2020）,1,0
画椭圆形的展开图,modern Chinese（1920-2020）,0,1
画漫画,modern Chinese（1920-2020）,1,0
画画,modern Chinese（1920-2020）,1,0
画着,modern Chinese（1920-2020）,1,0
画着一张画,modern Chinese（1920-2020）,1,0
画袈裟,modern Chinese（1920-2020）,1,0
畅销,modern Chinese（1920-2020）,0,1
畅饮着,modern Chinese（1920-2020）,1,0
畏缩,modern Chinese（1920-2020）,1,0
畏缩些什么,modern Chinese（1920-2020）,1,0
留恋刚刚走出的梦境,modern Chinese（1920-2020）,1,0
留意你有没有老糊涂的迹象,modern Chinese（1920-2020）,1,0
留意恂如的动静,modern Chinese（1920-2020）,2,0
留活路,modern Chinese（1920-2020）,1,0
疏导怒气,modern Chinese（1920-2020）,1,0
疏远,modern Chinese（1920-2020）,2,0
疏通,modern Chinese（1920-2020）,0,1
疏通水道,modern Chinese（1920-2020）,1,0
疑心,modern Chinese（1920-2020）,1,0
疑惑,modern Chinese（1920-2020）,1,1
疑惑不解,modern Chinese（1920-2020）,0,1
疑惑着,modern Chinese（1920-2020）,1,0
疑神疑鬼,modern Chinese（1920-2020）,0,1
疑虑,modern Chinese（1920-2020）,1,0
疑虑从这条红线是否能找到什么,modern Chinese（1920-2020）,1,0
疑问,modern Chinese（1920-2020）,0,1
疼,modern Chinese（1920-2020）,1,0
疼你,modern Chinese（1920-2020）,1,0
疼痛,modern Chinese（1920-2020）,1,0
疾升,modern Chinese（1920-2020）,1,0
疾走,modern Chinese（1920-2020）,2,0
疾驰,modern Chinese（1920-2020）,1,0
病着,modern Chinese（1920-2020）,2,0
痉挛,modern Chinese（1920-2020）,1,0
痛,modern Chinese（1920-2020）,17,1
痛剿官军,modern Chinese（1920-2020）,0,1
痛哭,modern Chinese（1920-2020）,1,0
痛得发狂,modern Chinese（1920-2020）,1,0
痛心,modern Chinese（1920-2020）,1,0
痛心着,modern Chinese（1920-2020）,1,0
痛恨,modern Chinese（1920-2020）,2,0
痛恨女儿的“不肖”,modern Chinese（1920-2020）,1,0
痛悼我留在崖边的美丽凉鞋,modern Chinese（1920-2020）,1,0
痛歼敌人,modern Chinese（1920-2020）,1,0
痛苦,modern Chinese（1920-2020）,3,0
痛苦着,modern Chinese（1920-2020）,1,0
痛骂,modern Chinese（1920-2020）,1,0
瘦下去,modern Chinese（1920-2020）,1,0
瘫痪,modern Chinese（1920-2020）,1,0
登一座小山,modern Chinese（1920-2020）,0,1
登一道阶梯,modern Chinese（1920-2020）,1,0
登山,modern Chinese（1920-2020）,0,1
登着高峰,modern Chinese（1920-2020）,1,0
登记病号饭,modern Chinese（1920-2020）,0,1
白日作梦、痴心妄想,modern Chinese（1920-2020）,1,0
白日做梦,modern Chinese（1920-2020）,2,0
的搭的搭,modern Chinese（1920-2020）,0,1
皱着眉头,modern Chinese（1920-2020）,1,1
监控本次营改增试点行业,modern Chinese（1920-2020）,0,1
监督和观察演员们,modern Chinese（1920-2020）,1,0
监视,modern Chinese（1920-2020）,0,1
监视东北方,modern Chinese（1920-2020）,0,1
监视敌情,modern Chinese（1920-2020）,0,1
监视着你们,modern Chinese（1920-2020）,1,0
监视着干部们,modern Chinese（1920-2020）,1,0
盖房子,modern Chinese（1920-2020）,1,0
盖着头脸,modern Chinese（1920-2020）,1,0
盘旋,modern Chinese（1920-2020）,5,0
盘旋摆阵,modern Chinese（1920-2020）,1,0
盘查往来过江的旅客,modern Chinese（1920-2020）,0,1
盘着心思,modern Chinese（1920-2020）,0,1
盘算,modern Chinese（1920-2020）,4,2
盘算他自己的那件重大事情,modern Chinese（1920-2020）,1,0
盘算全市有多少米面铺,modern Chinese（1920-2020）,1,0
盘算她婆家的地了,modern Chinese（1920-2020）,1,0
盘算如何攫取个人私利,modern Chinese（1920-2020）,1,0
盘算未来的奖赏,modern Chinese（1920-2020）,1,0
盘算着,modern Chinese（1920-2020）,2,0
盘算着别一件事,modern Chinese（1920-2020）,0,1
盘算着如何抽身逃开,modern Chinese（1920-2020）,2,0
盘算着对于国际问题的估价,modern Chinese（1920-2020）,1,0
盘算着怎样也做个“徐曼丽第二”,modern Chinese（1920-2020）,0,1
盘算着怎样处理四姑娘的去留问题,modern Chinese（1920-2020）,0,1
盘算着接下来的出行计划,modern Chinese（1920-2020）,1,0
盘算着这个数字,modern Chinese（1920-2020）,0,1
盘算要卖我们的房子,modern Chinese（1920-2020）,1,0
盘账,modern Chinese（1920-2020）,0,1
盘问,modern Chinese（1920-2020）,1,0
盘问他,modern Chinese（1920-2020）,1,0
盘高,modern Chinese（1920-2020）,0,1
盛开,modern Chinese（1920-2020）,3,4
盛开着化装舞会,modern Chinese（1920-2020）,0,1
盛饭,modern Chinese（1920-2020）,1,0
目睹,modern Chinese（1920-2020）,1,0
目送着医生的背影,modern Chinese（1920-2020）,0,1
盯住我们,modern Chinese（1920-2020）,1,0
盯着他,modern Chinese（1920-2020）,2,0
盯着他的脸,modern Chinese（1920-2020）,1,0
盯着你,modern Chinese（1920-2020）,1,0
盯着四宝叔叔,modern Chinese（1920-2020）,1,0
盯着她,modern Chinese（1920-2020）,2,0
盯着她们,modern Chinese（1920-2020）,1,0
盯着小贩,modern Chinese（1920-2020）,1,0
盯着我,modern Chinese（1920-2020）,1,0
盯着百己手上燃烧的雪茄,modern Chinese（1920-2020）,1,0
盯着自己,modern Chinese（1920-2020）,1,0
盯视着你,modern Chinese（1920-2020）,0,1
直播,modern Chinese（1920-2020）,1,0
相互冲击着,modern Chinese（1920-2020）,1,0
相亲相近,modern Chinese（1920-2020）,1,0
相处,modern Chinese（1920-2020）,1,0
相女婿,modern Chinese（1920-2020）,1,0
相对而坐,modern Chinese（1920-2020）,0,1
相爱着,modern Chinese（1920-2020）,1,0
相骂,modern Chinese（1920-2020）,1,0
盼,modern Chinese（1920-2020）,1,0
盼望,modern Chinese（1920-2020）,1,1
盼望七月四日那一个周末的到来,modern Chinese（1920-2020）,0,1
盼望周榕的消息,modern Chinese（1920-2020）,1,0
盼望回来,modern Chinese（1920-2020）,1,0
盼望着,modern Chinese（1920-2020）,1,0
盼望着他,modern Chinese（1920-2020）,0,1
盼望着他们国家的执政者能够实行明智的对外政策,modern Chinese（1920-2020）,1,0
盼望着他们的回归,modern Chinese（1920-2020）,1,0
盼望着他的归来,modern Chinese（1920-2020）,1,0
盼望着你们,modern Chinese（1920-2020）,1,0
盼望着台湾归回祖国,modern Chinese（1920-2020）,1,0
盼望着大濂的归来,modern Chinese（1920-2020）,1,0
盼望着奇迹,modern Chinese（1920-2020）,1,0
盼望着门口立即出现那个矫健、秀气的身影,modern Chinese（1920-2020）,1,0
盼望着闯王的义军破城,modern Chinese（1920-2020）,1,0
盼望这一天,modern Chinese（1920-2020）,1,0
盼着我们今天晚上回去,modern Chinese（1920-2020）,1,0
盼着老人的到来,modern Chinese（1920-2020）,1,0
盼着那里红灯的出现,modern Chinese（1920-2020）,1,0
盼着长枪队的到来,modern Chinese（1920-2020）,1,0
盼这一天,modern Chinese（1920-2020）,1,0
省脉,modern Chinese（1920-2020）,1,0
看,modern Chinese（1920-2020）,25,2
看《仙佛杂志》,modern Chinese（1920-2020）,0,1
看《大众哲学》,modern Chinese（1920-2020）,0,1
看《晨报》,modern Chinese（1920-2020）,0,1
看《牡丹亭》,modern Chinese（1920-2020）,1,0
看一个姑娘,modern Chinese（1920-2020）,1,0
看一个小癞蛤蟆,modern Chinese（1920-2020）,1,0
看一个朋友在做一个彩排,modern Chinese（1920-2020）,1,0
看一份报纸,modern Chinese（1920-2020）,1,0
看一场滑稽戏,modern Chinese（1920-2020）,1,0
看一封信,modern Chinese（1920-2020）,1,0
看一座雪下的火山,modern Chinese（1920-2020）,1,0
看一张纸,modern Chinese（1920-2020）,1,0
看一张请柬,modern Chinese（1920-2020）,0,1
看一形情节离奇的戏,modern Chinese（1920-2020）,1,0
看一本受到广泛吹捧的小说,modern Chinese（1920-2020）,1,0
看一本航海的书,modern Chinese（1920-2020）,0,1
看一本英文书,modern Chinese（1920-2020）,1,0
看两份比例悬殊的地图,modern Chinese（1920-2020）,1,0
看书,modern Chinese（1920-2020）,14,5
看云,modern Chinese（1920-2020）,1,0
看什么,modern Chinese（1920-2020）,13,0
看什么书,modern Chinese（1920-2020）,0,1
看他,modern Chinese（1920-2020）,13,4
看他的脑壳,modern Chinese（1920-2020）,0,1
看佛经,modern Chinese（1920-2020）,1,1
看你,modern Chinese（1920-2020）,5,0
看你的处理办法,modern Chinese（1920-2020）,1,0
看你的演出录像,modern Chinese（1920-2020）,1,0
看信,modern Chinese（1920-2020）,3,0
看博伊尔的《背叛之风》,modern Chinese（1920-2020）,1,0
看另一个世界里的活动,modern Chinese（1920-2020）,1,0
看吕纯阳作的那篇《原道》,modern Chinese（1920-2020）,0,1
看咱们,modern Chinese（1920-2020）,1,0
看哪里,modern Chinese（1920-2020）,1,0
看地上的尸首,modern Chinese（1920-2020）,1,0
看地图,modern Chinese（1920-2020）,1,0
看墙壁上挂的那幅米勒底《晚祷》,modern Chinese（1920-2020）,1,0
看大势,modern Chinese（1920-2020）,1,0
看天王塑像,modern Chinese（1920-2020）,0,1
看太阳,modern Chinese（1920-2020）,0,1
看她,modern Chinese（1920-2020）,7,1
看她剪的纸人儿,modern Chinese（1920-2020）,0,1
看她的脚,modern Chinese（1920-2020）,1,0
看她那润白红亮的两眉间,modern Chinese（1920-2020）,1,0
看它,modern Chinese（1920-2020）,2,0
看守,modern Chinese（1920-2020）,0,1
看守起来,modern Chinese（1920-2020）,0,1
看待着,modern Chinese（1920-2020）,1,0
看得出神,modern Chinese（1920-2020）,0,1
看怪物,modern Chinese（1920-2020）,1,0
看戏,modern Chinese（1920-2020）,3,0
看成等闲,modern Chinese（1920-2020）,2,0
看我,modern Chinese（1920-2020）,3,0
看我们,modern Chinese（1920-2020）,2,0
看我卡坏了的手,modern Chinese（1920-2020）,1,0
看我扣在桌上的书,modern Chinese（1920-2020）,1,0
看房子,modern Chinese（1920-2020）,1,0
看手腕上的表,modern Chinese（1920-2020）,1,0
看护她的病中的小宝宝,modern Chinese（1920-2020）,1,0
看报,modern Chinese（1920-2020）,2,0
看报纸,modern Chinese（1920-2020）,0,1
看放风筝,modern Chinese（1920-2020）,1,0
看新一代的阅读器会是什么样儿,modern Chinese（1920-2020）,1,0
看新到的《人民文学》二月号,modern Chinese（1920-2020）,0,1
看旁人吃,modern Chinese（1920-2020）,1,0
看明辉局长有车不坐步行上班,modern Chinese（1920-2020）,1,0
看村公司今年的财务收支情况,modern Chinese（1920-2020）,1,0
看树身上的什么东西,modern Chinese（1920-2020）,1,0
看楚地居里的房子,modern Chinese（1920-2020）,1,0
看水,modern Chinese（1920-2020）,1,0
看水鸭子打架,modern Chinese（1920-2020）,1,0
看油漆店,modern Chinese（1920-2020）,1,0
看涨,modern Chinese（1920-2020）,1,0
看炸裂送上来的许多统计和表格,modern Chinese（1920-2020）,1,0
